284434,0.014436637051403522,0.028269095346331596,0.01004368532449007,0.012241270393133163,10.028427124023438,0.0738854631781578
284684,0.05506881698966026,0.329286128282547,0.009922252967953682,0.013244257308542728,9.983243942260742,0.3079875111579895
284934,0.20727790892124176,0.9494734406471252,0.009980577975511551,0.012709500268101692,9.876993179321289,0.5874437093734741
285185,0.5201270580291748,1.6717606782913208,0.01068553514778614,0.010443607345223427,9.699639320373535,0.8722456693649292
285435,0.9983336329460144,2.3833155632019043,0.014473575167357922,0.0052132150158286095,9.450675010681152,1.1496118307113647
285685,1.6482865810394287,3.0918970108032227,0.021895933896303177,0.0018203703220933676,9.129393577575684,1.4108918905258179
285935,2.4765257835388184,3.822751760482788,0.029716724529862404,0.005602076184004545,8.75206184387207,1.5497125387191772
286184,3.491840362548828,4.543604850769043,0.03451022878289223,0.01531102042645216,8.34908390045166,1.577587604522705
286434,4.687492370605469,5.225849151611328,0.034927379339933395,0.025408999994397163,7.94173002243042,1.5496667623519897
286684,6.0541462898254395,5.8685503005981445,0.031226443126797676,0.03282518684864044,7.537716865539551,1.510317087173462
286935,7.590815544128418,6.479349136352539,0.024960845708847046,0.03530912846326828,7.140267848968506,1.4708402156829834
287185,9.276655197143555,7.060536861419678,0.01751497946679592,0.0329478420317173,6.7506818771362305,1.4360157251358032
287435,11.113024711608887,7.6301140785217285,0.010394895449280739,0.027468517422676086,6.36711311340332,1.4045027494430542
287685,13.095484733581543,8.147197723388672,0.004365612752735615,0.019664669409394264,5.993678569793701,1.336275577545166
287934,15.179342269897461,8.351210594177246,0.0016512484289705753,0.023868294432759285,5.645548343658447,1.2151861190795898
288184,17.273889541625977,8.167521476745605,0.009839254431426525,0.036699820309877396,5.323355674743652,1.1275533437728882
288434,19.29726219177246,7.681946754455566,0.020609630271792412,0.049745265394449234,5.015663146972656,1.101639747619629
288685,21.2154598236084,7.09566068649292,0.03203970938920975,0.05256916210055351,4.706327438354492,1.1194508075714111
288935,22.990381240844727,6.484101295471191,0.041290853172540665,0.04039089381694794,4.398316383361816,1.1270334720611572
289185,24.6130428314209,5.858445644378662,0.04694346711039543,0.022600434720516205,4.096159934997559,1.0931460857391357
289435,26.07514190673828,5.232909679412842,0.04790534824132919,0.0021093375980854034,3.8098201751708984,1.0161489248275757
289684,27.37879753112793,4.622900485992432,0.04312803968787193,0.01786019839346409,3.5497796535491943,0.8961232900619507
289934,28.52440643310547,4.025300025939941,0.0329013355076313,0.03414711728692055,3.32802677154541,0.7172590494155884
290184,29.5122013092041,3.453314781188965,0.018370196223258972,0.04281311854720116,3.158719539642334,0.4980892837047577
290435,30.356313705444336,2.9411377906799316,0.0008588781929574907,0.04336610063910484,3.0445168018341064,0.2992057204246521
290685,31.06851577758789,2.508901357650757,0.01656561903655529,0.03594467416405678,2.97609806060791,0.14833958446979523
290935,31.67258071899414,2.1498022079467773,0.032179493457078934,0.023505620658397675,2.9415857791900635,0.04701243340969086
291183,32.179744720458984,1.8540329933166504,0.04353537783026695,0.0078102522529661655,2.929443836212158,0.012583070434629917
291434,32.61684799194336,1.6048221588134766,0.049536678940057755,0.008512419648468494,2.9312644004821777,0.04242663085460663
291684,32.986328125,1.3993074893951416,0.05008191242814064,0.022618668153882027,2.939746856689453,0.05187011882662773
291934,33.30113983154297,1.2250182628631592,0.04610031098127365,0.03283866122364998,2.9511616230010986,0.04993090778589249
292185,33.571712493896484,1.0754636526107788,0.03919210657477379,0.03827960789203644,2.962601900100708,0.04282093793153763
292435,33.803367614746094,0.9464035034179688,0.03123590350151062,0.03942899778485298,2.9740190505981445,0.033301956951618195
292933,34.17124938964844,0.7344838380813599,0.013553334400057793,0.06979114562273026,2.989060401916504,0.04583679139614105
