236555,0.00013502842921297997,0.0002332055155420676
236805,0.00015512650134041905,0.00020454483455978334
237055,0.00017150005442090333,0.0002284824731759727
237305,0.00020088566816411912,0.0002301965723745525
237556,0.00022555702889803797,0.00019967435218859464
237806,0.00022504002845380455,0.00013589530135504901
238056,0.00022126160911284387,0.00012835975212510675
238305,0.00021589953394141048,8.286615775432438e-05
238555,0.00021007160830777138,8.464996790280566e-05
238805,0.00021307505085133016,0.00011395055480534211
239055,0.0002125288447132334,9.59802491706796e-05
239305,0.000208942117751576,6.526240758830681e-05
239555,0.00019547383999451995,5.476881597132888e-06
239805,0.00018847626051865518,5.505408626049757e-05
240055,0.00019396237621549517,0.00010503028897801414
240305,0.0002140478609362617,0.00017450140148866922
240555,0.013922817073762417,0.18367218971252441
240805,0.1041388139128685,0.5542730689048767
241055,0.27392634749412537,0.8677592873573303
241305,0.5078705549240112,1.085239052772522
241555,0.7936058640480042,1.2293283939361572
241805,1.120685338973999,1.3287533521652222
242055,1.4782631397247314,1.4102938175201416
242305,1.8600924015045166,1.4952263832092285
242555,2.267796754837036,1.5978726148605347
242805,2.703826904296875,1.7180366516113281
243055,3.170126438140869,1.8331167697906494
243305,3.661924362182617,1.9289617538452148
243556,4.178379058837891,1.9985467195510864
243806,4.708034038543701,2.0342953205108643
244055,5.245438098907471,2.0408594608306885
244305,5.784521579742432,2.042513608932495
244555,6.326020240783691,2.0491878986358643
244805,6.869268894195557,2.0617423057556152
245055,7.41669225692749,2.0793392658233643
245305,7.968133449554443,2.10074520111084
245555,8.525391578674316,2.123311758041382
245805,9.086708068847656,2.1462814807891846
246055,9.65430736541748,2.168421983718872
246305,10.226668357849121,2.189131259918213
246555,10.804487228393555,2.2080674171447754
246805,11.384589195251465,2.213024377822876
247055,11.961429595947266,2.170650005340576
247305,12.520159721374512,2.0673868656158447
247555,13.046165466308594,1.897993803024292
247805,13.52155590057373,1.6691036224365234
248055,13.93735122680664,1.4210046529769897
248305,14.289369583129883,1.1715919971466064
248555,14.577680587768555,0.9270609617233276
248805,14.801426887512207,0.6883547902107239
249055,14.962791442871094,0.45538657903671265
249305,15.062541007995605,0.2312464565038681
249556,15.107479095458984,0.04881957918405533
249806,15.108068466186523,0.07048944383859634
250055,15.083002090454102,0.12299443781375885
250305,15.048407554626465,0.11379257589578629
250555,15.0192289352417,0.04495246708393097
250805,14.999727249145508,0.0005224855267442763
251055,14.986944198608398,0.023486612364649773
251305,14.978800773620605,0.036855991929769516
251555,14.973876953125,0.045363280922174454
251805,14.969670295715332,0.049953799694776535
252055,14.967379570007324,0.052544984966516495
252305,14.966452598571777,0.05437583103775978
252555,14.966459274291992,0.05552486330270767
252805,14.965818405151367,0.055714286863803864
253055,14.965985298156738,0.05531635507941246
253305,14.96696949005127,0.054981622844934464
253555,14.968503952026367,0.05478193983435631
253805,14.968953132629395,0.05343203246593475
254055,14.969789505004883,0.052176326513290405
254305,14.971212387084961,0.05172783508896828
254555,14.972884178161621,0.050421539694070816
254805,14.97360610961914,0.04916975647211075
255055,14.974650382995605,0.04807307571172714
255305,14.976197242736816,0.047086432576179504
255556,14.978067398071289,0.04588974267244339
255806,14.97930908203125,0.04446352273225784
256055,14.980785369873047,0.04311170056462288
256305,14.982512474060059,0.04149479791522026
256555,14.984272003173828,0.04033668339252472
256805,14.985488891601562,0.03881606459617615
257055,14.986923217773438,0.03726482018828392
257305,14.988544464111328,0.03563982993364334
257556,14.990155220031738,0.03449824079871178
257805,14.991233825683594,0.03313327208161354
258055,14.992462158203125,0.031834568828344345
258305,14.99397087097168,0.030725659802556038
258555,14.995234489440918,0.02923825941979885
258805,14.996132850646973,0.02797061949968338
259055,14.997177124023438,0.02680576592683792
259306,14.99846076965332,0.025989165529608727
259555,14.99974536895752,0.02515225112438202
259805,15.000715255737305,0.024081595242023468
260055,15.001785278320312,0.023089848458766937
260305,15.002947807312012,0.021994860842823982
260555,15.00403118133545,0.021024499088525772
260805,15.004940032958984,0.020131155848503113
261056,15.00601577758789,0.019191287457942963
261305,15.007165908813477,0.01836252585053444
261555,15.00816822052002,0.017116276547312737
261805,15.008813858032227,0.016129009425640106
262055,15.009664535522461,0.01515211258083582
262305,15.010643005371094,0.014404148794710636
262555,15.011306762695312,0.013823413290083408
262806,15.011686325073242,0.012542756274342537
263055,15.012216567993164,0.012378059327602386
263305,15.013036727905273,0.01162258442491293
263555,15.013795852661133,0.011167994700372219
263805,15.01448917388916,0.010112781077623367
264055,15.015000343322754,0.009829171001911163
264305,15.01574993133545,0.008867662400007248
264555,15.01641845703125,0.008208990097045898
264805,15.016914367675781,0.007370149716734886
265055,15.017365455627441,0.007363573182374239
265305,15.017816543579102,0.006986002437770367
265555,15.018226623535156,0.006822597701102495
265805,15.018803596496582,0.005800116807222366
266055,15.01934814453125,0.005953723099082708
266305,15.019852638244629,0.005014877300709486
266555,15.020245552062988,0.004397052805870771
266805,15.020533561706543,0.0038484837859869003
267055,15.020698547363281,0.003808785229921341
